sample	Bcell_to_Bcell_median	Bcell_to_CD4_Tcell_median	Bcell_to_Macrophage_median	Bcell_to_Treg_median	Bcell_to_CD8_Tcell_median	Bcell_to_tumor_median	Bcell_to_negative_median	CD4_Tcell_to_Bcell_median	CD4_Tcell_to_CD4_Tcell_median	CD4_Tcell_to_Macrophage_median	CD4_Tcell_to_Treg_median	CD4_Tcell_to_CD8_Tcell_median	CD4_Tcell_to_tumor_median	CD4_Tcell_to_negative_median	Macrophage_to_Bcell_median	Macrophage_to_CD4_Tcell_median	Macrophage_to_Macrophage_median	Macrophage_to_Treg_median	Macrophage_to_CD8_Tcell_median	Macrophage_to_tumor_median	Macrophage_to_negative_median	Treg_to_Bcell_median	Treg_to_CD4_Tcell_median	Treg_to_Macrophage_median	Treg_to_Treg_median	Treg_to_CD8_Tcell_median	Treg_to_tumor_median	Treg_to_negative_median	CD8_Tcell_to_Bcell_median	CD8_Tcell_to_CD4_Tcell_median	CD8_Tcell_to_Macrophage_median	CD8_Tcell_to_Treg_median	CD8_Tcell_to_CD8_Tcell_median	CD8_Tcell_to_tumor_median	CD8_Tcell_to_negative_median	tumor_to_Bcell_median	tumor_to_CD4_Tcell_median	tumor_to_Macrophage_median	tumor_to_Treg_median	tumor_to_CD8_Tcell_median	tumor_to_tumor_median	tumor_to_negative_median	negative_to_Bcell_median	negative_to_CD4_Tcell_median	negative_to_Macrophage_median	negative_to_Treg_median	negative_to_CD8_Tcell_median	negative_to_tumor_median	negative_to_negative_median	sample_type	pt_number
64 TUR	33.73198244768647	14.186604223072145	128.19836410427044	30.512441911893553	19.75174473694664	10.850260402096955	11.786836725190275	134.40391753068087	9.719724819486142	75.82144556995209	22.018169161170814	27.37757762235441	12.864121357618453	10.688239970318257	221.3265425462825	53.775077869911755	17.72054821799226	88.4900946637676	87.96642721149591	10.21239479758747	10.794532161843438	138.2961327299634	12.170788958446208	86.42192412396666	14.400101543351239	33.0291923272526	10.907304959996827	10.338275255564879	94.9016390728072	12.921928712536412	62.58502141254998	27.692026647170405	9.383174627213354	13.548843056126614	12.050705590986148	229.27895447236858	117.3317548475117	137.78185543431803	131.972290455467	159.23566136828987	6.697754916745827	51.163130387395675	195.1690994231305	37.47621758703412	68.30232772161047	59.9661227441244	72.69006176128539	14.238345975377285		TUR	64
65 TUR	9.773752121370425	13.343716362626965	35.15394298615754	18.509325845754045	14.772462978636135	19.32434630397269	9.357296900492113	76.39524504130539	11.481371866269813	38.59163434929574	27.59360783555812	19.208932562664838	18.595012142479455	8.856829717223407	143.47783615938386	35.6703027903009	19.8741251245126	38.654778356969246	40.610852178321274	9.821331798527376	13.00960023476047	81.41694447021581	20.258771389463536	35.82473449127747	16.4661724068936	22.91051369132139	14.440122080128592	9.083099430939068	77.1363160382752	18.97525690095285	37.80353580167947	25.49207214308697	9.607288659871095	18.202189248168505	9.281014603231464	174.52096170460808	66.39864588212447	60.51674114559901	60.68374000510994	60.801968308967034	7.982573681687123	39.506556131236685	113.79138115060232	29.31603636259123	48.079838577953616	32.54308997358688	31.904425658686005	21.99869382133761		TUR	65
66 TUR	7.590934170382293	15.788937478700568	40.69141090313972	15.455579670662283	11.871173442394936	12.727144514010757	10.8089717490126	30.75945538255295	12.014481607028513	45.6641743653426	20.284007573207262	17.529941787016522	9.914580596704223	11.77753025648511	75.37651846925148	37.52779425733035	26.165999894896963	35.74652739392779	22.621515383911284	9.384272769145802	64.13353018592473	38.587198621099034	24.858769909333976	53.43972367994207	17.055243385303427	17.902901122636845	9.263987903873986	11.30107771483987	41.11255486087222	28.287485477591563	45.20052832058859	23.502332131655574	10.414746350992717	9.210502524342749	22.84434068581158	112.22480479450854	63.917256923282864	74.04802471344672	54.64208599745039	41.870516667341484	9.330881779502775	77.87341575010922	32.81024623287744	25.853136600477782	65.4982570526982	18.044575367168253	19.385675742060695	13.816786134442275		TUR	66
68 TUR							50.30862046794227		48.48159061983829	153.1904479399619	110.2512136667116	36.343624063907924	8.860996004669373	27.25700458185711		107.7960122991125	87.72589791648637	167.4358045261264	55.62927304695105	8.405144902369496	22.07560122973374		85.61971392904464	182.73462455172483	101.12584562173879	35.37093462408758	9.23083803284274	18.539588469465883	196.61821906885748	121.0956230057809	202.35021400866012	149.8619697740522	19.15598415192189	8.477615174768214	42.72334990513631	207.7040305510263	135.23243174223677	198.0832326332639	165.10213023549034	45.21138163224903	7.848122682034297	47.135199754770206	200.11453089693367	107.65405891221064	183.46283725983682	112.24342075507671	46.416612756392965	10.921981438741936		TUR	68
69 TUR	7.176911574659349	17.628350514018372	82.76695020296303	63.02723336603462	9.055361327305933	37.369804265153604	23.49563066685307	82.62869181517387	8.717613807393194	52.495586788551066	69.65903066115129	12.868966226922234	13.69480472779103	9.60731513161919	170.80003727342367	28.3034699597911	10.450745476092033	85.17879708080162	27.65151300350587	13.00044112366131	9.525228470735977	65.55764264277052	16.35850800223651	35.31873890265459	19.128810981339928	13.116248383299538	14.130278437448162	9.059536931286479	53.03066345745937	22.20235013309626	70.29066040403778	67.17354140310478	7.244087117456078	18.284401536856578	17.265591444125388	140.20404118410335	42.01578989235979	71.81647077912409	108.04929480454379	26.230814414836694	8.278279320996084	24.95367278244741	147.93088418836814	21.880188807875168	40.53626272348153	79.11507508007445	25.684409098995804	16.351191129571813		TUR	69
7 TUR	77.03074193582034	41.221216643150036	24.3702400919946		47.133364381283364	19.39133253212532	9.807670656036981	70.361195440075	40.67054988155212	35.09921354271455	128.08485849726102	42.183007480783616	10.287914300640171	11.550801874788526	168.79286305523195	120.81752316513915	12.007811587700365	149.09400019564788	95.30427704343424	14.062238011054564	14.352889958743411		207.00348328539735	128.69777683139415		203.72656500695538	9.682886484698464	27.24461229782574	82.15347664471096	62.84797319643298	28.181608548295547	120.49391538285967	21.08139339824737	11.520797722807798	10.738239784194377	209.99818197806854	168.17704372638389	104.61973862392622	203.4556945082348	143.68440262535393	8.971282649683573	42.27966679777838	167.1800820050795	119.82568811265382	41.68665456035825	161.01268854833805	92.59371870426268	15.071079814230295		TUR	7
72 TUR	10.497259733903379	13.743683773879386	16.451991267050268	19.095898597811416	20.78255962640694	56.21944524587552	12.712100459427253	55.663533235976196	13.590502298967285	19.580353184041837	37.30405864814316	25.943266592357006	26.841084163343073	11.205843538951829	103.52488315518315	41.65275136844043	17.856836170651377	45.864780937492334	30.260141541368775	13.419163739359076	14.094850306624819	63.11423675115855	26.96215361021826	18.024964072169716	27.59304781494993	27.271313228857068	13.889471423774864	12.727689642272805	129.4331081212202	48.1105509279086	25.86192505611385	53.57333064676605	23.417820442903924	10.853198526605729	18.57001579523953	187.99162087661466	85.55111368095592	38.85744444907799	78.7197363236461	42.115371763948936	10.128345535135399	35.616973402328526	110.02944989569045	40.459023993852846	29.22239149015157	57.7550202543645	34.50421110636993	21.065626645167686		TUR	72
75 TUR	11.55550331122661	15.409665015950173	18.23563131804366	53.190242067001485	15.17459329543361	51.52403567120961	11.787970996193463	23.061915668795745	13.698122742366337	16.32045663552431	44.360237994502526	14.500479589042211	38.366488343613554	11.201367315817528	35.6899505489724	20.87438268999866	11.00581275351876	41.16196197045014	17.549915538755037	28.483670891528348	12.370645454774388	34.56621884369055	18.338974795851748	13.702334118103991	24.960278251754108	17.48226841286474	29.63103695742007	11.595453606888782	26.22255199359775	17.506570828005312	16.252937656993904	46.68307668801566	9.910121379536273	30.215023334390004	12.61797302142641	69.30190640299745	31.525821589710866	21.407658713711125	54.67820346599172	24.28642044538905	10.243736213114056	15.080564736525456	38.484855376192954	23.484035615706926	19.639525478236106	60.64961781708397	21.191864642328007	44.871663754938474		TUR	75
76 TUR	9.47831619922622	16.80955682019291	23.58314362548807	49.40055350223814	13.568938317823127	55.26724938827763	14.967797675038081	54.43074725900236	20.506438254119665	19.142179399731706	43.46346303956836	18.588066836817383	18.542657665005862	13.057656985371146	105.60989536186906	44.003957760330785	14.653198701079981	49.145242954087784	31.35542648806142	12.204265266051024	19.557374320231407	107.43981584305294	40.00742661005634	21.772190871652658	39.12910515543588	32.006881402618234	11.928923521783753	17.539138506742166	48.49475670629638	24.93459407764607	18.881156522209647	44.80408498020341	10.99210568849004	15.821501143667463	15.612550936261863	159.07625078935303	69.23183265092578	30.463872756095643	60.89178594776331	48.72976737398916	11.252203210668554	30.10031554671769	110.91821074935008	41.25235606190623	24.563622865680284	50.45052157847729	35.09106688335629	15.531087262657408		TUR	76
77 TUR									97.66226950865101	141.1802322704221		25.224339635019465	42.148744365802585	11.32405088729038		115.86037143095525	72.95390029622128	264.56546624232806	28.318746382935007	11.832586147539399	12.557947292695452									95.44703801586691	104.36220782238588		14.001793572355457	14.826343128868103	11.41666034982014		145.0179366090416	112.425607777384	212.02871319414044	44.20295909125965	9.186202663941467	33.30924214163869		96.56160642773472	125.90508692551789	209.45136005004235	29.118240904738276	38.14837897996324		TUR	77
79 TUR	17.249768184950774	12.837432233498872	13.572147378416226	30.808730148168628	12.16405096305623	35.21217773819391	17.25618083069479	61.35605449714763	13.70974679683329	14.555224365587828	35.96972530690311	15.341909907580181	24.58877841359979	13.532512562710965	75.1974944333275	17.915593456717207	11.24586194421317	36.87292742254249	15.772205615580678	22.204107324113327	15.690283423409255	65.90028826595717	14.793642931483967	13.21501324208023	29.16843249101946	14.891559015073604	23.9227751614889	13.37343006475936	66.91284058567744	18.143011941214787	14.677658854820475	39.87341114764881	11.874860097456576	14.679576198643327	17.517111624659236	169.24855198463277	51.32002648245413	43.263659126030156	92.74958827794981	37.799730867771316	9.365341556339121	39.01902125688125	103.88854847832114	20.132527030309813	17.71902425568547	47.68958533546225	21.84918505437547	22.530667162417316		TUR	79
8 TUR	8.386304406367966	13.284027694276269	22.15873430789058	23.07866530832485	15.212815782780718	14.540845183810477	9.230031745424299	65.4465145392608	18.085631466120542	31.671960739927382	37.975235119982486	22.532471230778512	12.430235875008732	8.770671414866458	97.38135016032423	35.979666547727014	17.529875511589847	49.93904893736952	26.700047115604306	10.39024045708286	10.08206497330623	73.16310946671396	25.357348589875773	29.96588781571327	24.306230555695418	25.072647968902494	12.683837176404909	8.525716648386101	94.91811205532233	31.721802516530317	30.539226531887046	49.684616565050725	16.89925897861605	8.949567464528755	13.173237093703737	146.7539862546546	55.343122899233414	46.7325237007069	82.18438406896425	34.74263238751437	9.01632928882865	35.956207757545364	114.0146537312798	35.87417876616919	40.84696127118102	51.79424775398298	37.919219995414096	25.372309604833287		TUR	8
80 TUR	11.75259032353341	18.964852068654167	33.66318689414568	60.2024423477098	42.30703456057354	26.477604740461604	15.451987842456804	67.91661367176455	18.227897368701413	27.681398536987263	50.861995370827664	39.10974269040738	24.87597198234053	12.462946806383794	148.87902757897888	72.8033770018322	22.95087366006294	95.28686824225282	94.15301227759839	13.42092170890166	14.334942915748263	109.29147262782087	32.673973302059956	27.514738143824136	53.57519024003473	56.33785946031857	21.50097010106737	12.32664106910507	92.17550582648553	26.82018187687646	27.67076067982219	58.54287588264495	26.69460122031424	20.913670822413675	12.969164733957564	184.56497245476004	104.54042692158775	41.79103286275951	122.27202389529769	120.21039692035137	10.297580357478914	26.153151474155962	171.17964456959257	88.48495643288658	40.959965974917445	106.99357483490402	111.25047215790588	24.50777012736403		TUR	80
83 TUR	18.914402107240626	13.693302261130397	19.632228576724973	16.78458924503546	16.04403364807482	68.04608132425038	11.178182053345447	40.37890618414013	13.427079829560244	19.33678093483506	18.512180126541146	18.11496348408909	55.0097551733497	10.735907466247863	59.53687501181174	18.778085476897953	14.710677331049006	23.54139902631307	23.130757694077605	28.402875786253993	10.931209359790916	37.60977606828462	14.469802602586176	18.70871244957394	14.71515535563129	17.743344073288963	56.488586801558284	10.591875498991751	39.36731426056564	15.54830978212804	19.121544223749932	18.91530695019691	11.342888251531015	48.65573431253736	11.590415293264918	139.2178009006095	68.21197618975494	49.74156950296353	74.87196678991911	64.87524754111881	10.081433121670447	41.32740561241277	63.052384421021245	19.644634014847718	20.913261041545724	24.09474040939085	25.69668851191723	46.406256641788374		TUR	83
85 TUR									188.0661942677075				224.35275365469928	66.60962235367862		53.50070688606604	32.08904781320354	68.71439520910552		94.29596286421427	12.816126006394345									32.75267262463215				388.7556941071715			224.5607683487352	148.63655120909962	84.55565292160595		12.163725306243382	13.0353984540326		132.42921935704263	95.73180767571542	137.9907671700487	130.31026019905755	30.619596094195416		TUR	85
87 TUR	13.242236809880835	14.247359427614734	30.121160697854492	54.634839475298755	19.50493343443714	18.51848616134718	18.12969075617718	23.40587484602848	14.385525147391107	27.048284395815745	54.2107647468447	21.11308444699355	18.113468876500438	17.21045033426544	50.82234534405363	24.37252461493928	19.466334722490444	63.0910032967876	33.649102952524885	13.473447796391177	18.153596979876415	33.914743856016734	17.083325902715465	21.955075144626456	42.40105983329822	22.30216040717144	12.711125099974627	19.10721119986793	24.49941366794596	16.13275726666307	25.869172511431668	49.700616681342275	15.856395692661605	15.74199173351912	20.313806317416844	78.33720050084457	38.54436908366904	26.95397114012549	70.54131391507475	42.07148455357866	10.559492587116678	27.121149222159993	53.98328019874526	26.83011777310415	29.643754419854954	84.1560313456699	40.31778640714344	28.9696486535201		TUR	87
88 TUR	42.49911355662921	18.484357517093535	19.098882878494646	30.13823439480893	19.047384771260344	51.08001653912611	10.950155525404762	92.4241529009694	30.52193361614326	25.29945878368215	35.056736484894465	24.347159194207023	12.629349074809019	14.14445513800555	126.8209119194384	38.74727949040523	19.470102937910806	35.43576218712794	26.744891088957328	13.025967686258697	16.17206358677338	127.25355194538513	34.81302793176678	22.38222552770503	27.5438832043945	22.742660495322927	12.629927743858405	15.507383141672445	104.78496578497459	37.0653705900028	26.283224481052496	33.7715777656414	19.51978963986694	10.840519455577386	21.2139422954806	203.99217192349798	53.45342745347554	38.95466738693071	60.186892965177286	34.99956524296132	11.005453459345745	32.46350436187145	132.97191301704456	44.245899010996	29.509723202887244	47.03706145916118	39.765780990056555	18.82137071139723		TUR	88
89 TUR	49.266197653231295	21.785238842158822	34.51486967126826	47.513245932253085	33.35796292111945	50.93424804970268	11.798575682564252	105.16681999109457	19.95494744866294	34.71227712381529	32.04565400054829	25.59519794742111	48.465841987569895	10.97598618574197	100.3764438252604	27.283614253824158	20.092214524933794	32.961913748937896	28.11144820200741	35.98363279251073	11.17153947884185	96.6666921913901	22.766571212611176	26.850838461090905	18.75313245105152	22.61406467810262	28.248367226307632	10.545780075632852	87.9748327771886	22.234683231856856	26.73472110689329	27.33094289578739	17.119805048923006	38.85938171808602	11.100656765518139	190.73835384832935	148.42894734003949	128.34341479217596	134.3754511219027	128.05231872888834	10.09001698290635	66.05231516401558	128.08605083740738	35.604359153370666	44.381697326039465	51.084593892167156	47.73659711588023	30.30935647058539		TUR	89
9 TUR	7.96165555377722	17.25189816659631	30.737161402693236	23.022142556843722	15.458792137023	15.926773318821025	10.514717839876074	53.68508121943534	12.555936923669835	38.18365663839468	25.43708794100387	19.77216133190862	14.48440761920665	10.106485921075919	72.04607536425479	25.407168352027515	20.988396567914076	28.81510017516265	22.65582648828811	12.532177730168566	13.15485284604347	58.32495351305696	17.62708456622239	33.90162876552371	19.78435392722241	20.055730467632156	12.334971241093093	10.685985164287276	45.823093093449266	18.775922502411046	32.62902453372875	25.33756608483361	9.251533842678977	13.60526760138462	10.86217186089972	95.7014151905762	41.91674447071039	44.262262725297475	46.250638913505284	40.17425496209682	10.241431328116983	24.121649326718135	70.44547612611748	22.941449095078003	41.48984959627378	31.111330924511275	26.420604680598558	16.243012211726104		TUR	9
90 TUR	15.279885676131176	21.60275706420942	23.247294070091336	93.81306543134666	14.983597382748318	32.79183057152629	12.473635205469812	89.41829608984129	24.34747108295984	21.779880177638702	105.18919266114695	24.150853079414798	24.653810796747837	11.00670011955239	169.50754282038307	54.223299408459994	12.820957899757632	128.51592320471713	51.32851384820735	15.97785846432135	12.205935423387478	132.12549757118265	39.05589602287654	18.86800695385949	89.43528544253542	40.81640890246225	16.913948770703975	10.605246270247823	77.23316526453894	26.38236937931347	20.78944727356513	109.30056258567473	11.964766791854133	25.33557135768924	11.928178538498697	182.44543729289066	83.9518356509245	39.94523273554473	137.45201638529198	88.47291564198022	10.309848443131763	28.8306082843955	140.64771518942172	51.3469180813879	24.494208100223318	132.53187281981334	53.68810403578831	21.390754961481438		TUR	90
91 TUR	25.12623360665179	14.331189151202924	21.011554256058968	26.460217457531744	25.989592005314687	31.877747526368037	13.556827010977708	78.29018106893318	13.619389330045443	27.095530636148727	31.521920872819138	33.14184825492795	20.3493633542182	11.802460628587369	145.3832180404819	63.79427989293111	22.31584802339524	87.94704439357311	70.92567824512435	13.185393525415266	37.48072855040725	85.93150631917847	21.436407339504353	28.28065158779048	28.211326143546422	41.30740195926004	13.966495230788574	11.608708089691762	102.70958352460522	29.212896582698004	30.731517120210942	46.446522625042284	26.5562253462273	12.297279768385984	14.156126580060562	209.47833692678984	111.82763693119335	77.49033027500104	136.49256955635957	119.24021514006103	10.303054345235017	66.50654096391088	136.53489767152217	44.84584351233368	49.82027678472009	55.982743591316805	67.32928017341406	14.726808032145284		TUR	91
92 TUR	28.707193334123563	16.503301553125112	23.37792751219423	39.11711976459735	13.364038218577303	56.663731606640404	14.838079132765053	99.69836916219236	17.379813067098087	19.408868223292995	41.8392671117124	26.804959248611834	56.016767012685456	12.14692887449897	143.56076950605612	63.31542216444445	13.012510451073362	85.45971697286237	82.63309585077747	12.209313737100961	44.24173866958332	116.95175683646359	20.668920454407775	17.85436395120539	38.93346099294627	29.672584630702307	29.595262547674782	13.25526032125876	72.06396015567289	18.492684146616217	18.343030353863114	39.56470171456115	11.40199526403398	41.42389965412986	13.492902586723044	213.47851790607302	124.85538207152503	37.12953799274366	124.47813105161485	140.72206442676585	10.554248658317993	81.08464508592702	134.16301023770035	25.010386539541855	25.39328349317905	55.79279954025284	38.78106627953943	45.91736768000389		TUR	92
93 TUR	9.575032971730689	12.067036183380255	35.134628446456624	17.37856457136055	25.77714645432756	84.51243185855243	25.002790394137058	55.80400994521765	10.111867261127546	24.940947544498016	13.78972149153896	24.053953448259367	30.033370448047506	12.79990030197271	76.65537725394114	16.042068514116057	14.133087862192708	19.32213867547665	34.085403482498194	18.66955180122653	13.626862094738721	49.14789204840229	11.273234549876854	22.73588934314462	11.013932674197635	23.726990165714323	28.449543839965543	13.962553997870291	52.28340118109503	11.287375067319212	22.726424974266997	13.96652915393771	15.020403753866894	31.29962245242664	15.61557469304518	152.09739893575426	55.10898206108919	60.1608082120827	67.63108811045467	84.62300678153736	11.568692337875426	49.74718137402294	83.60040177675911	15.506925594289983	26.482614025625324	20.057517149997235	37.40740128301368	23.529703655188772		TUR	93
94 TUR	11.50912256951972	13.68669278941026	14.647108511886001	25.89858303996487	14.94644954974634	40.65639147067288	16.91538066369193	35.402767430737015	12.352810051625559	15.217883827142973	28.40021163663548	17.24570855383583	32.46563617134806	13.133027826126835	43.256121321142054	17.016297939903364	11.01132061379989	28.958191035918144	18.32823301170091	26.421117246337694	14.497160508800475	30.811000988033463	13.94294345008636	13.66923828174493	15.753642534553375	18.438124742921804	31.232510998785042	14.545415267574565	36.59021353059764	15.204014307505712	14.502832649168798	32.15716776845217	12.591887709843729	26.446285543511653	15.164460049430279	100.75425078500388	31.220157673430215	24.339232787424343	49.40495634762988	32.658917232868454	10.253225273451115	24.49379072861327	60.65470849899907	18.412571943416744	17.657409549960946	38.340684008013866	23.26983294694583	34.407034059325376		TUR	94
97 TUR	10.784316117282463	12.099062592729684	114.72738834973238	219.56679113893173	30.8535563254046	73.23681870955093	13.961461975137894	50.69132622184284	13.598833466768427	110.10749470501595	169.9957931131975	50.33286992970022	26.315711827325806	12.455465094935217	207.5619606073404	67.12628472976523	44.54272460320585	124.58694547448643	152.73192676230184	11.395966844713042	14.98498143599	209.47027270089936	43.53915173659194	34.9519030111582	59.95121738874183	93.54766881340825	14.603027780759733	14.36691992938793	37.240696550275985	12.429373495082807	98.88983344156846	121.17839240801946	33.8975684657648	22.70610229702982	13.04147975109657	225.68477238617908	96.2537323569583	81.3173361198882	184.49836726411735	177.49755912908202	9.436711478235994	31.749816663514057	141.39972297754343	46.77427298196993	92.70003012591604	167.89398406855835	126.87126709964589	17.98993494768465		TUR	97
98 TUR	10.664250193385996	15.782111733896123	18.003252136496663	67.21100857506408	21.002497879408605	39.19581341807713	12.416468254672303	76.81433606132894	14.141417312643133	15.376812336421713	78.9162229210421	19.637211282762422	23.722474523222548	11.421624398150879	116.51764732052037	28.450276991594333	12.274226411716407	82.67453072182548	22.27364179633773	16.234687159934367	14.18967769716723	82.15044103305816	26.40825737370101	15.636964574952449	39.80436693420313	26.0803350560453	15.316794987011184	12.526147836767898	103.97612732341805	25.04239236357594	14.909528931715421	88.01922155375863	12.641979525808162	16.900788261374476	15.453105741056584	154.43719919686527	60.5895631612123	26.809485163434022	91.72735171296573	45.80655176600695	11.138771499169344	26.94051966486823	103.07653787375676	26.422050100397175	17.976802833884285	82.4619233324772	28.49174793762711	22.09306252771251		TUR	98
R1 TUR	12.295576140095708	16.26803450568856	47.38530397787747	73.21922388800401	22.225498510610947	27.8380161299566	13.784465115504922	82.7058346815782	16.510706742617774	34.330419839221996	61.94145818637406	34.785618378547696	21.986675777152588	12.951373450344432	146.25912136553464	30.707578048362638	15.847704997862463	64.92468365549028	60.79552774588132	15.067995813008833	15.024976876448525	115.4431292073253	22.77059515348811	26.87325485056738	43.74506376624969	48.85910171214439	16.672833064710094	13.670229761747219	65.22877599258028	17.686980981076353	35.82865539985938	67.20065654650314	19.27370807294243	22.51389115695906	13.189715083795207	185.27681076151376	67.07807283099602	59.18397181407578	111.61832769029309	107.69692408511362	10.203127911891798	31.832591195664595	141.37886608741522	37.676319726639946	49.972713500617346	98.15606420803394	68.53041033199058	21.625738941419577		TUR	R1
R21 TUR	17.028311334441494	15.252400085881577	207.16547915476278	56.98800327730085	34.15461185557944	68.87295461140826	10.994946584479273	90.04114334376938	16.6482747388199	178.3206917414758	62.40302107790224	47.91264163986141	43.96434240274024	10.880809021262259	217.50873612053303	38.79042045963721	216.99677353770252	66.08804681300921	117.78081870339537	10.764562521282286	22.048479426157716	116.82489804995977	23.43618291206544	160.6869630113437	57.62179589161768	63.478689733703156	25.822038829112945	10.75425855576331	92.3471623486524	18.380892037083804	187.90886034124182	67.19197773493529	37.342738511053966	42.743581919528864	10.708144449897627	164.81602288600232	42.43943344435523	139.8050156724715	75.651075272206	90.02626054549495	10.419239597583083	30.736004378377825	115.66485052685442	26.66315516705461	179.74498697692678	72.12687369353023	62.22697031728646	42.10934769560934		TUR	R21
R33 TUR	13.106013130271771	12.74574671164202	120.37979932487399	35.78314750968098	20.965436797871817	29.464763334340038	14.91483585480246	67.93764779533134	13.359334896107997	120.41619933223906	48.16737751913431	26.240201298209833	19.339274087698723	12.728885983868466	143.43929681264152	43.95239222426201	48.850037405889495	67.1677706813634	54.485250893568534	12.389247848130967	19.05238494710069	88.10976357328224	17.02376200357955	103.59654260729165	29.922348151481756	30.89473298251073	15.341262584572563	12.641100446343248	72.60316058316403	16.218683603367285	115.46606819136402	47.34502720137496	19.77818419721371	15.78248093347979	13.917610644782217	169.7800240235448	63.522342531261316	125.1159010694074	104.15617074325138	75.58703428592713	10.968245812156304	29.65379630708217	142.56385062274936	34.880640946868915	132.6265009738718	84.49375972619409	58.79851015349744	18.6720030847855		TUR	R33
R7 TUR	11.132410227247995	24.916354073862838	162.44745925726517	57.871761804843395	11.376603408124126	59.00417934627348	16.39090655451413	76.64770284388075	19.225949547878518	80.50402082817304	44.54986802788553	13.810617981988912	13.119799725592031	15.895502483684234	157.13751460549364	25.70079505199071	25.05772325948348	40.984695415573874	15.106480702680797	11.614739178949948	27.97654471832961	107.19451347889013	26.5323207205495	77.80253040447316	29.47194390611125	14.220541549325498	11.784297088753405	18.524159094972223	69.84758687855006	29.67919602702972	100.99117663073011	52.71400958434878	10.511209044397164	15.13393091420304	17.750956064489742	159.86863993573797	43.8722848009044	93.14264567455926	66.45002380363064	23.998568635167228	10.423808173084813	33.8631998853946	85.47679443967668	28.061503427538906	103.53293723507718	53.42686941100593	14.887332742862318	18.57837660723008		TUR	R7
R8 TUR	64.78140703462986	25.348210742257802	110.49236080719278	41.45539771877441	50.27498309297203	43.54568950446481	13.487340334098565	106.96933629531593	18.467916121131818	76.16357068678808	37.80801405522055	46.564303943517196	35.09588518183013	12.831914285161842	165.1279870836966	56.05934374689852	26.54773358577475	45.59140242270436	48.83157197234888	13.500548627926216	15.339842586891688	138.91258581583935	35.49018661109829	33.370014654798425	33.11028319945871	39.030383373254054	17.409185701853296	13.34274238137403	109.01551963902017	25.244556269003272	34.800887747662735	35.51484118831891	23.165073811779898	29.06463488612493	13.248083836046533	198.09578935536499	108.31973728597755	80.96901925563071	101.93357688014672	119.78302371029088	12.175117628280043	27.623637554153248	146.86222957192038	51.61297578583108	77.70433824010239	57.33761319898022	85.10560732012506	23.064050949271145		TUR	R8
R9 TUR	13.14113462939124	17.695202189355005	103.77965469826007	55.28322480392596	19.748628692078807	29.919689644266143	13.762720021261346	85.28249005048097	17.69651187465	87.93697811838788	71.25117025193973	33.45300580310092	16.790397645473288	13.366807459588994	160.03112472948507	54.86188701806902	44.06517355620841	85.79675136330368	97.33696261924433	11.68245991572924	26.19741122236585	92.44214222860793	23.547448396554675	64.04724386062972	34.892566375607025	47.07888263195352	12.920601132816092	13.273425417545702	76.57173315684322	22.358688696663975	111.042658289961	95.0174287922563	19.761415109946252	20.201167164844563	13.052143341614634	196.0364184174179	86.5723538663583	117.98281003764282	134.196103856674	128.81177663150658	11.30613620710078	37.20901627712882	133.66568300056596	48.68342240371861	113.77110033586527	108.70361005432275	70.32976090518345	17.331599724577412		TUR	R9
1 Cystectomy	11.10120669154377	16.851067163523926	12.72197373423631	48.00515052157895	14.784199004901852	10.323095599735916	12.701890398792525	125.23971527897433	27.115586134663626	15.674141509110848	99.363279184037	48.058301752484	10.322277289849183	13.129816308043742	184.26955100000387	61.1041372301666	10.59166009218985	133.1267748955758	87.53415059229711	12.222086854667111	14.311524225016685	129.007784648545	36.53671880687171	14.597652885036057	63.49836437563366	43.8426459510236	10.09192082623193	14.344298197831232	105.59212179111015	30.169814168193522	14.158399122780493	77.37322933662985	8.501652436775357	11.59327428170743	12.580094155515809	198.8514915267451	74.1001477657713	21.534498056565045	142.14134495129608	107.29606616522204	9.872865824721893	20.48440273965479	196.99434937949107	72.33759221337377	21.775533016812933	152.02657802005012	106.29372450562893	17.287595098223168	9.032547567233157	Cystectomy	1
10 Cystectomy	19.218919698325163	21.02952838232203	13.694598017761937	38.526943322712626	15.045662646943063	43.504013648385786	10.336007223473134	105.24152252274585	24.1473675266957	18.224163381336545	53.722421125405425	22.938125766553203	44.7741603731322	9.512194402701631	111.13316381017	34.09467933737144	10.876881903146234	48.81828776941419	22.72645742558708	33.20415685406287	10.959764235934335	108.03142704986416	30.310047060426868	15.457276047731398	46.97465697637338	22.095933332110963	40.40233607791176	9.770876482418258	108.5214538672499	33.70558511372093	18.32526236425626	55.41400304251065	11.476270653394053	27.517633357032427	11.343100567155629	188.8554106970358	86.09619034289706	62.03409567649337	117.00839361767349	45.61931549196257	8.578189807989526	40.766781663623924	140.64982017882062	40.935890880590144	25.543535147165475	67.5859711436533	32.11620178566566	54.36764169828199	9.393332270195074	Cystectomy	10
